3359	1
3422	1
3442	1
3447	1
3501	1
3506	1
3513	1
3522	1
3555	1
3587	1
3675	3
3708	1
3713	1
3737	1
3757	1
3844	1
3882	1
3888	1
3949	1
4078	1
4082	1
4121	1
4153	1
4180	1
4236	1
4296	1
4343	1
4472	1
4510	1
4592	1
4706	1
4732	1
4740	1
4826	3
4976	1
4993	1
5008	1
5057	1
5058	1
5287	1
5365	1
5650	1
5698	1
6589	1
6669	1
6873	1
6938	1
7630	1
8249	1
8410	1
8671	1
9317	1
12046	1
12400	1
13190	1
15268	1
18826	1
21587	1
30106	1
31258	1
