1	1
2	299
5	434
6	125
7	116
8	55
9	456
10	836
11	166
12	62
13	1454
14	135
15	227
16	543
17	79
18	301
19	480
20	868
21	293
22	380
23	309
24	251
25	409
26	466
27	221
28	397
29	304
30	320
31	228
32	263
33	249
34	314
35	231
36	210
37	410
38	170
39	211
40	248
41	182
42	184
43	174
44	271
45	219
46	176
47	230
48	238
49	182
50	167
51	180
52	236
53	147
54	182
55	162
56	142
57	168
58	239
59	119
60	170
61	138
62	153
63	175
64	168
65	140
66	175
67	123
68	127
69	134
70	158
71	137
72	108
73	167
74	136
75	120
76	144
77	98
78	123
79	248
80	128
81	109
82	123
83	112
84	78
85	125
86	101
87	106
88	107
89	99
90	78
91	96
92	111
93	114
94	102
95	85
96	122
97	108
98	92
99	108
100	89
101	92
102	79
103	86
104	78
105	74
106	95
107	96
108	85
109	94
110	91
111	84
112	89
113	72
114	85
115	75
116	65
117	88
118	84
119	91
120	70
121	65
122	58
123	60
124	60
125	56
126	69
127	65
128	69
129	66
130	54
131	55
132	65
133	69
134	61
135	67
136	46
137	62
138	39
139	40
140	66
141	40
142	54
143	57
144	66
145	62
146	69
147	52
148	93
149	56
150	40
151	41
152	61
153	58
154	63
155	42
156	44
157	74
158	33
159	46
160	46
161	45
162	43
163	48
164	37
165	34
166	50
167	37
168	38
169	55
170	32
171	33
172	37
173	52
174	38
175	52
176	37
177	34
178	32
179	31
180	27
181	35
182	42
183	45
184	33
185	31
186	27
187	45
188	29
189	39
190	38
191	40
192	36
193	37
194	26
195	28
196	37
197	17
198	28
199	40
200	30
201	28
202	37
203	31
204	31
205	25
206	23
207	31
208	32
209	22
210	29
211	22
212	33
213	31
214	33
215	32
216	22
217	33
218	21
219	14
220	31
221	30
222	17
223	27
224	35
225	18
226	22
227	30
228	33
229	35
230	35
231	20
232	24
233	20
234	23
235	26
236	21
237	22
238	20
239	29
240	19
241	23
242	29
243	16
244	24
245	21
246	22
247	19
248	19
249	23
250	19
251	22
252	22
