afferentCoupling,bugs,commentWeight,cyclomaticComplexity,dc,difficulty,efferentCoupling,effort,instability,intelligentContent,lcom,length,loc,logicalLoc,maintainabilityIndex,maintainabilityIndexWithoutComment,myerDistance,noc,noc-anon,noca,nocc,noi,nom,operators,rdc,rsc,rsysc,sc,sysc,time,vocabulary,volume
1,0.09,39.96,0,0.5,4.72,3,1249.98,0.75,56.17,2,54,42,10,-69.96,-109.92,0,1,0,0,1,0,2,0,0.25,5,5.25,10,10.5,69,30,264.97
0,0.01,31.94,0,0,0.22,0,224.53,0,1.03,0,3,7,0,31.78,-0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,18.19
0,0.08,15.87,2,0.6,4.38,4,1073.38,1,56.08,1,50,23,8,-91.97,-107.84,0,1,0,0,1,0,1,0,0.6,16,16.6,16,16.6,60,30,245.34
0,0.07,23.53,1,0.6,4.57,4,956.41,1,45.77,1,44,20,6,-80.96,-104.49,0,1,0,0,1,0,1,0,0.6,16,16.6,16,16.6,53,27,209.22
0,0.1,42.07,0,2.5,5.08,1,1472.23,1,57.12,3,57,60,11,-69.02,-111.09,0,1,0,0,1,0,3,0,0.83,0.33,1.17,1,3.5,82,34,289.99
0,0.14,44.11,0,5,4.58,2,1951.26,1,92.89,1,83,74,12,-68.97,-113.08,0,1,0,0,1,0,5,0,1,0.6,1.6,3,8,108,35,425.73
0,0.02,37.24,0,1,1.64,0,105.91,0,39.55,1,17,17,3,-56.98,-94.22,0,1,0,0,1,0,1,0,1,0,1,0,1,6,14,64.73
0,0.12,43.61,0,4,4.2,2,1481.79,1,84.14,1,70,62,11,-68.08,-111.69,0,1,0,0,1,0,4,0,1,0.5,1.5,2,6,82,33,353.11
0,0,36,0,0,0.21,0,99.45,0,1.54,0,3,7,0,35.73,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,16.07
0,0,34.97,0,0,0.18,0,104.33,0,1.66,0,3,7,0,34.73,-0.23999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,16.59
0,0.18,42.35,1,3,7.59,2,3991.52,1,69.36,2,101,87,13,-72.27,-114.62,0,1,0,0,1,0,4,0,0.75,0.5,1.25,2,5,222,37,526.15
0,0,-27.63,0,0,0,0,0,0,0,0,0,-7,-5,-27.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.21,-6.94,0,0,7.18,0,6567.44,0,34.93,0,127,34,17,-28.78,-21.84,0,0,0,0,0,0,3,0,0,0,0,0,0,365,9,611.06
0,0.19,24.69,1,1.2,8.23,4,4716.95,1,69.66,2,105,45,13,-90.19,-114.88,0,1,0,0,1,0,2,0,0.6,8,8.6,16,17.2,262,44,573.24
0,0.06,41.36,0,3,3.79,0,686.31,0,47.79,2,39,43,7,-64.02,-105.38,0,1,0,0,1,0,2,0,1.5,0,1.5,0,3,38,25,181.11
1,0.1,37.95,3,2.5,6.88,1,2063.6,0.5,43.66,1,59,42,9,-71.75,-109.7,0,1,0,0,1,0,1,0,2.5,1,3.5,1,3.5,115,34,300.16
0,0.01,-0.32,0,0,-0.12,0,118.34,0,7.71,0,5,1,1,-2.3,-1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,30.54
0,0.31,32.86,2,0.79,10.65,7,10043.38,1,88.57,3,161,84,23,-89.08,-121.94,0,1,0,0,1,0,3,0,0.26,12.33,12.6,37,37.79,558,58,943.13
