afferentCoupling,bugs,commentWeight,cyclomaticComplexity,dc,difficulty,efferentCoupling,effort,instability,intelligentContent,lcom,length,loc,logicalLoc,maintainabilityIndex,maintainabilityIndexWithoutComment,myerDistance,noc,noc-anon,noca,nocc,noi,nom,operators,rdc,rsc,rsysc,sc,sysc,time,vocabulary,volume
1,7.54,17.09,96,7.85,68.32,22,1545493.42,0.96,331.08,4,2762,907,212,22.94,5.85,10,1,0,0,1,0,19,10,0.41,27,27.41,513,520.85,85861,292,22620.3
1,10.23,18.76,213,18.42,75.89,12,2329236.89,0.92,404.47,2,3715,827,272,18.76,0,64,1,0,0,1,0,27,64,0.68,7.3,7.98,197,215.42,129402,307,30693.68
0,0.75,6.62,14,3.42,27.1,5,60717.27,1,82.66,1,372,136,43,45.65,39.03,2,1,0,0,1,0,3,2,1.14,5.67,6.81,17,20.42,3373,65,2240.32
0,0.87,33.95,20,26.75,25.37,3,65960.25,1,102.45,8,393,224,43,71.72,37.77,1,1,0,0,1,0,15,1,1.78,0.87,2.65,13,39.75,3664,98,2599.58
1,15.29,35.55,323,29.67,82.56,30,3786877.43,0.97,555.6,12,5126,1653,400,35.55,0,100,1,0,0,1,0,47,100,0.63,15.45,16.08,726,755.67,210382,494,45869.33
1,4.94,30.26,67,25.12,47.83,15,709285.48,0.94,310.07,16,1877,761,179,42.9,12.64,11,1,0,0,1,0,38,11,0.66,5.13,5.79,195,220.12,39405,239,14829.93
0,0,0,1,0,3,0,23.77,0,2.64,0,5,202,1,93.57,93.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7.92
1,5,11.31,91,6.18,52.22,13,783714.62,0.93,287.36,2,1967,645,139,23.08,11.77,24,1,0,0,1,0,17,24,0.36,11.35,11.72,193,199.18,43540,198,15006.94
1,29.48,17.99,600,33,180.18,40,15937732.7,0.98,490.91,14,9745,2320,772,17.99,0,141,1,0,0,1,0,39,141,0.85,25.41,26.26,991,1024,885430,540,88453.57
0,7.6,25.71,160,9.21,111.63,10,2545028.39,1,204.24,2,3021,765,214,25.71,0,41,1,0,0,1,0,20,41,0.46,6,6.46,120,129.21,141390,187,22799.17
1,1.21,4.92,26,24.75,27.61,5,100508.25,0.83,131.81,1,541,247,73,35.84,30.92,5,1,0,0,1,0,22,5,1.13,0.82,1.94,18,42.75,5584,106,3639.8
0,1.26,11.84,31,6.44,40.37,9,152758.85,1,93.72,7,580,210,39,47.91,36.07,6,1,0,0,1,0,7,6,0.92,14.29,15.21,100,106.44,8487,92,3783.67
0,1.73,33.33,41,11.17,31.97,5,166003.74,1,162.43,3,736,320,72,61.28,27.95,2,1,0,0,1,0,8,2,1.4,1,2.4,8,19.17,9222,133,5192.69
0,0,0,1,0,3,0,23.77,0,2.64,0,5,202,1,93.57,93.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7.92
